#Chr	Start	End	Merge	Bampudke	SA
chr8	6650001	6700000	2.25E-08	2.18E-07	5.51E-08
chr8	6700001	6750000	2.66E-08	1.57E-07	3.34E-08
chr8	6750001	6800000	2.45E-08	8.05E-08	2.90E-08
chr8	6800001	6850000	3.63E-08	1.38E-07	5.60E-08
chr8	6850001	6900000	1.64E-08	9.90E-08	3.76E-08
chr8	6900001	6950000	2.29E-08	1.13E-07	1.94E-08
chr8	6950001	7000000	1.32E-08	5.21E-08	6.12E-08
chr8	7000001	7050000	2.31E-08	6.94E-08	5.84E-08
chr8	7050001	7100000	1.82E-08	5.63E-08	3.31E-08
chr8	7100001	7150000	1.59E-08	7.24E-08	3.75E-08
chr8	7150001	7200000	8.54E-09	1.08E-07	2.05E-08
chr8	7200001	7250000	4.29E-08	1.88E-07	2.97E-08
chr8	7250001	7300000	2.65E-08	6.80E-08	2.46E-08
chr8	7300001	7350000	4.87E-08	2.80E-08	3.40E-08
chr8	7350001	7400000	4.91E-08	3.82E-08	5.06E-08
chr8	7400001	7450000	3.07E-08	7.73E-08	5.65E-08
chr8	7450001	7500000	2.74E-08	9.23E-08	6.16E-08
chr8	7500001	7550000	3.68E-08	1.31E-07	8.93E-08
chr8	7550001	7600000	3.88E-08	1.19E-07	6.09E-08
chr8	7600001	7650000	3.97E-08	2.76E-07	7.14E-08
chr8	7650001	7700000	4.46E-08	2.56E-07	6.53E-08
chr8	7700001	7750000	3.76E-08	2.28E-07	3.36E-08
chr8	7750001	7800000	1.89E-08	2.44E-07	6.64E-08
chr8	7800001	7850000	2.82E-08	1.44E-07	2.60E-08
chr8	7850001	7900000	2.24E-08	2.34E-07	1.24E-08
chr8	7900001	7950000	5.24E-08	2.78E-07	2.02E-08
chr8	7950001	8000000	6.72E-08	2.40E-07	6.03E-08
chr8	8000001	8050000	2.53E-08	2.10E-07	3.01E-08
chr8	8050001	8100000	3.78E-08	2.42E-07	7.12E-08
chr8	8100001	8150000	5.57E-08	2.63E-07	5.07E-08
chr8	8150001	8200000	4.24E-08	2.70E-07	3.97E-08
chr8	8200001	8250000	4.36E-08	2.57E-07	5.11E-08
chr8	8250001	8300000	2.51E-08	9.21E-08	4.57E-08
chr8	8300001	8350000	3.26E-08	6.33E-08	4.21E-08
chr8	8350001	8400000	3.71E-08	5.40E-08	5.64E-08
chr8	8400001	8450000	4.45E-08	4.76E-08	3.03E-08
chr8	8450001	8500000	3.76E-08	6.73E-08	4.38E-08
chr8	8500001	8550000	2.31E-08	9.84E-08	2.56E-08
chr8	8550001	8600000	2.18E-08	5.97E-08	1.36E-08
chr8	8600001	8650000	4.45E-08	1.02E-07	3.18E-08
chr8	8650001	8700000	2.89E-08	3.06E-08	2.49E-08
chr8	8700001	8750000	2.07E-08	5.05E-08	2.51E-08
chr8	8750001	8800000	3.49E-08	4.57E-08	5.16E-08
chr8	8800001	8850000	4.86E-08	4.06E-08	6.85E-08
chr8	8850001	8900000	3.20E-08	4.57E-08	2.67E-08
chr8	8900001	8950000	3.99E-08	1.08E-07	7.25E-08
chr8	8950001	9000000	5.53E-08	7.81E-08	2.17E-08
chr8	9000001	9050000	2.26E-08	4.35E-08	3.96E-08
chr8	9050001	9100000	7.79E-09	2.74E-09	1.22E-10
chr8	9100001	9150000	4.08E-08	4.38E-08	7.67E-09
chr8	9150001	9200000	4.09E-08	3.34E-08	7.67E-09
chr8	9200001	9250000	2.91E-08	4.14E-08	1.57E-08
chr8	9250001	9300000	5.43E-08	6.16E-08	3.68E-08
chr8	9300001	9350000	2.21E-08	2.12E-08	2.24E-08
chr8	9350001	9400000	3.82E-08	4.44E-08	2.45E-08
chr8	9400001	9450000	5.61E-08	3.16E-08	3.98E-08
chr8	9450001	9500000	2.29E-08	4.48E-08	1.61E-08
chr8	9500001	9550000	5.14E-08	1.28E-07	9.80E-08
chr8	9550001	9600000	3.68E-08	1.46E-07	1.05E-07
chr8	9600001	9650000	4.14E-08	4.93E-08	8.78E-08
chr8	9650001	9700000	4.25E-08	9.07E-08	8.43E-08
chr8	9700001	9750000	2.39E-08	5.06E-08	6.62E-08
chr8	9750001	9800000	4.52E-08	4.91E-08	8.84E-08
chr8	9800001	9850000	4.81E-08	1.03E-07	7.27E-08
chr8	9850001	9900000	3.85E-08	9.63E-08	5.20E-08
chr8	9900001	9950000	3.83E-08	9.10E-08	5.70E-08
chr8	9950001	10000000	1.79E-08	4.03E-08	4.89E-08
chr8	10000001	10050000	1.56E-08	2.20E-09	2.08E-08
chr8	10050001	10100000	2.12E-08	2.36E-09	2.38E-08
chr8	10100001	10150000	1.83E-08	5.54E-08	3.27E-08
chr8	10150001	10200000	2.08E-08	3.95E-08	2.61E-08
chr8	10200001	10250000	2.50E-08	5.70E-08	2.88E-08
chr8	10250001	10300000	2.88E-08	5.30E-08	4.07E-08
chr8	10300001	10350000	2.26E-08	8.93E-08	3.30E-08
chr8	10350001	10400000	1.40E-08	4.85E-08	1.29E-08
chr8	10400001	10450000	1.11E-08	2.36E-08	5.62E-09
chr8	10450001	10500000	3.77E-08	9.84E-08	1.93E-08
chr8	10500001	10550000	1.96E-08	1.17E-07	3.38E-08
chr8	10550001	10600000	3.59E-08	1.93E-07	1.26E-07
chr8	10600001	10650000	3.48E-08	6.43E-08	1.18E-07
chr8	10650001	10700000	3.37E-08	4.27E-08	1.32E-07
chr8	10700001	10750000	3.42E-08	5.87E-08	9.92E-08
chr8	10750001	10800000	6.56E-08	6.20E-08	7.20E-08
chr8	10800001	10850000	4.34E-08	5.52E-08	7.02E-08
chr8	10850001	10900000	6.67E-08	4.76E-08	8.98E-08
chr8	10900001	10950000	5.78E-09	1.36E-09	4.04E-09
chr8	10950001	11000000	2.06E-08	2.19E-08	3.02E-08
chr8	11000001	11050000	2.47E-08	5.85E-08	9.60E-08
chr8	11050001	11100000	5.81E-08	1.52E-07	1.04E-07
chr8	11100001	11150000	9.45E-08	1.75E-07	1.26E-07
chr8	11150001	11200000	6.09E-08	2.00E-07	9.06E-08
chr8	11200001	11250000	4.15E-08	2.52E-07	1.66E-07
chr8	11250001	11300000	3.80E-08	2.50E-07	1.60E-07
chr8	11300001	11350000	4.02E-08	1.19E-07	8.42E-08
chr8	11350001	11400000	1.55E-08	5.97E-08	1.70E-08
chr8	11400001	11450000	3.04E-08	4.74E-08	9.73E-08
chr8	11450001	11500000	2.62E-08	6.11E-08	8.04E-08
chr8	11500001	11550000	3.53E-08	6.97E-08	8.04E-08
chr8	11550001	11600000	4.51E-08	7.47E-08	1.02E-07
chr8	11600001	11650000	3.09E-08	5.18E-08	9.49E-08
chr8	11650001	11700000	2.45E-08	6.57E-08	9.49E-08
chr8	11700001	11750000	2.78E-08	9.63E-08	6.86E-08
chr8	11750001	11800000	3.09E-08	5.14E-08	3.76E-08
chr8	11800001	11850000	3.36E-08	9.43E-08	4.10E-08
chr8	11850001	11900000	1.91E-08	6.27E-08	1.02E-07
chr8	11900001	11950000	2.44E-08	1.06E-07	7.12E-08
chr8	11950001	12000000	4.86E-08	2.15E-08	1.71E-07
chr8	12000001	12050000	2.98E-08	2.40E-08	1.29E-07
chr8	12050001	12100000	2.68E-08	1.86E-08	5.03E-08
chr8	12100001	12150000	3.23E-08	1.10E-08	2.69E-08
chr8	12150001	12200000	6.82E-08	2.05E-08	6.31E-08
chr8	12200001	12250000	5.46E-08	2.11E-08	4.34E-08
chr8	12250001	12300000	5.15E-08	2.27E-08	2.03E-08
chr8	12300001	12350000	3.93E-08	2.18E-08	1.11E-07
chr8	12350001	12400000	3.14E-08	8.02E-10	8.81E-08
chr8	12400001	12450000	3.86E-08	6.83E-10	1.25E-07
chr8	12450001	12500000	1.56E-08	6.64E-10	2.75E-08
chr8	12500001	12550000	3.02E-08	5.81E-10	6.51E-08
chr8	12550001	12600000	2.64E-08	6.13E-10	6.41E-08
chr8	12600001	12650000	1.45E-08	5.84E-10	2.91E-08
chr8	12650001	12700000	1.18E-08	6.91E-10	1.48E-07
chr8	12700001	12750000	1.36E-08	5.33E-10	4.86E-08
chr8	12750001	12800000	3.81E-09	7.63E-11	3.78E-09
chr8	12800001	12850000	7.28E-10	7.97E-11	2.08E-09
chr8	12850001	12900000	5.83E-10	1.80E-10	8.82E-10
chr8	12900001	12950000	1.04E-11	2.26E-10	3.81E-11
chr8	12950001	13000000	4.50E-09	3.54E-10	8.79E-09
chr8	13000001	13050000	6.51E-09	4.09E-10	4.92E-08
chr8	13050001	13100000	6.88E-09	2.37E-10	6.46E-09
chr8	13100001	13150000	9.53E-09	4.38E-09	1.04E-08
chr8	13150001	13200000	4.24E-09	3.65E-09	1.07E-08
chr8	13200001	13250000	6.40E-09	3.82E-09	1.08E-08
chr8	13250001	13300000	6.40E-09	3.61E-09	9.12E-09
chr8	13300001	13350000	3.86E-09	3.85E-09	6.04E-09
chr8	13350001	13400000	1.29E-08	1.31E-08	1.67E-08
chr8	13400001	13450000	1.98E-08	1.49E-08	1.37E-08
chr8	13450001	13500000	2.48E-08	1.66E-08	2.78E-08
chr8	13500001	13550000	9.04E-09	1.49E-08	2.90E-08
chr8	13550001	13600000	7.00E-08	1.58E-08	2.23E-08
chr8	13600001	13650000	1.56E-08	1.22E-08	2.75E-08
chr8	13650001	13700000	2.04E-08	1.20E-08	2.85E-08
chr8	13700001	13750000	2.95E-08	7.82E-09	3.74E-08
chr8	13750001	13800000	9.70E-09	1.03E-08	2.39E-08
chr8	13800001	13850000	1.02E-08	7.33E-09	1.92E-08
chr8	13850001	13900000	1.31E-08	6.96E-08	2.13E-08
chr8	13900001	13950000	1.62E-08	1.11E-07	2.65E-08
chr8	13950001	14000000	1.61E-08	1.82E-07	3.81E-08
chr8	14000001	14050000	1.69E-08	1.61E-07	4.91E-08
chr8	14050001	14100000	6.90E-09	6.79E-08	2.60E-08
chr8	14100001	14150000	1.10E-08	1.96E-08	2.48E-08
chr8	14150001	14200000	1.19E-08	2.39E-08	5.20E-08
chr8	14200001	14250000	6.98E-09	1.35E-08	1.41E-08
chr8	14250001	14300000	9.68E-09	4.36E-08	1.29E-08
chr8	14300001	14350000	8.20E-09	9.09E-08	2.60E-08
chr8	14350001	14400000	4.57E-09	7.30E-08	3.26E-08
chr8	14400001	14450000	5.47E-09	2.11E-08	1.76E-08
chr8	14450001	14500000	8.79E-09	1.85E-08	5.05E-08
chr8	14500001	14550000	8.34E-09	3.04E-08	5.50E-08
chr8	14550001	14600000	1.05E-08	2.54E-08	4.56E-08
chr8	14600001	14650000	1.30E-08	1.37E-09	3.71E-08
chr8	14650001	14700000	2.21E-08	1.02E-09	3.44E-08
chr8	14700001	14750000	1.88E-08	4.68E-08	2.73E-08
chr8	14750001	14800000	1.39E-08	2.15E-08	3.10E-08
chr8	14800001	14850000	9.81E-09	5.25E-08	3.52E-08
chr8	14850001	14900000	7.83E-09	5.33E-08	5.36E-08
chr8	14900001	14950000	8.46E-09	6.90E-08	1.56E-08
chr8	14950001	15000000	9.61E-09	5.65E-08	7.10E-09
chr8	15000001	15050000	9.89E-09	3.21E-08	4.11E-08
chr8	15050001	15100000	9.48E-09	9.29E-08	1.93E-08
chr8	15100001	15150000	8.94E-09	1.14E-07	5.56E-08
chr8	15150001	15200000	1.65E-08	8.56E-08	3.51E-08
chr8	15200001	15250000	6.70E-09	8.94E-08	2.12E-08
chr8	15250001	15300000	1.30E-08	8.94E-08	2.30E-08
chr8	15300001	15350000	2.37E-08	8.94E-08	1.45E-08
chr8	15350001	15400000	1.26E-08	8.94E-08	2.66E-08
chr8	15400001	15450000	1.11E-08	8.94E-08	3.22E-08
chr8	15450001	15500000	1.70E-08	8.94E-08	1.59E-08
chr8	15500001	15550000	6.64E-09	8.22E-08	1.67E-08
chr8	15550001	15600000	6.81E-09	3.83E-08	2.71E-08
chr8	15600001	15650000	3.00E-09	5.33E-08	1.40E-08
chr8	15650001	15700000	4.49E-09	7.38E-08	2.11E-08
chr8	15700001	15750000	3.79E-09	3.58E-08	1.06E-08
chr8	15750001	15800000	5.01E-09	4.54E-08	2.25E-08
chr8	15800001	15850000	8.40E-09	5.63E-08	1.04E-08
chr8	15850001	15900000	4.59E-09	5.57E-08	3.79E-09
chr8	15900001	15950000	1.87E-08	1.12E-07	1.87E-08
chr8	15950001	16000000	2.61E-08	1.62E-07	5.75E-08
chr8	16000001	16050000	1.27E-08	1.06E-07	4.71E-08
chr8	16050001	16100000	1.65E-08	6.24E-08	3.26E-08
chr8	16100001	16150000	7.33E-09	5.33E-08	1.34E-08
chr8	16150001	16200000	1.45E-08	1.55E-07	2.82E-08
chr8	16200001	16250000	1.78E-08	8.42E-08	1.73E-08
chr8	16250001	16300000	1.42E-08	2.78E-08	2.70E-08
chr8	16300001	16350000	1.49E-08	2.74E-08	3.54E-08
chr8	16350001	16400000	2.07E-08	4.77E-10	3.18E-08
chr8	16400001	16450000	1.08E-08	2.60E-08	1.29E-08
chr8	16450001	16500000	1.39E-08	2.06E-08	1.14E-08
chr8	16500001	16550000	2.22E-08	3.01E-08	1.37E-08
chr8	16550001	16600000	1.24E-08	2.78E-08	2.84E-08
chr8	16600001	16650000	1.57E-08	2.88E-08	2.78E-08
chr8	16650001	16700000	1.33E-08	3.71E-08	3.91E-08
chr8	16700001	16750000	1.87E-08	3.78E-08	3.54E-08
chr8	16750001	16800000	1.52E-08	3.70E-08	5.63E-08
chr8	16800001	16850000	3.46E-08	8.48E-08	5.01E-08
chr8	16850001	16900000	1.73E-08	9.33E-08	3.29E-08
chr8	16900001	16950000	1.80E-08	7.10E-08	2.71E-08
chr8	16950001	17000000	1.62E-08	4.38E-08	2.76E-08
chr8	17000001	17050000	1.54E-08	1.38E-07	1.17E-08
chr8	17050001	17100000	4.01E-08	5.83E-08	8.89E-09
chr8	17100001	17150000	2.27E-08	2.04E-08	1.04E-08
chr8	17150001	17200000	1.55E-08	1.54E-08	1.38E-08
chr8	17200001	17250000	2.10E-08	1.50E-08	1.62E-08
chr8	17250001	17300000	8.67E-09	1.26E-08	7.01E-09
chr8	17300001	17350000	1.30E-08	1.64E-08	2.63E-08
chr8	17350001	17400000	1.90E-08	1.93E-08	2.78E-08
chr8	17400001	17450000	6.26E-09	1.31E-08	2.03E-08
chr8	17450001	17500000	2.28E-08	1.25E-08	4.50E-08
chr8	17500001	17550000	1.53E-08	2.37E-08	3.40E-08
chr8	17550001	17600000	1.64E-08	2.52E-08	1.80E-08
chr8	17600001	17650000	3.15E-08	2.16E-08	1.34E-08
chr8	17650001	17700000	1.17E-08	1.76E-08	1.08E-08
chr8	17700001	17750000	3.03E-08	6.40E-08	3.78E-08
chr8	17750001	17800000	2.63E-08	1.18E-07	2.40E-08
chr8	17800001	17850000	1.57E-08	1.13E-07	2.42E-08
chr8	17850001	17900000	1.09E-08	7.93E-08	2.91E-08
chr8	17900001	17950000	1.38E-08	6.18E-08	3.86E-08
chr8	17950001	18000000	2.85E-08	1.12E-07	7.11E-08
chr8	18000001	18050000	4.08E-08	1.24E-07	5.28E-08
chr8	18050001	18100000	3.89E-08	1.14E-07	3.67E-08
chr8	18100001	18150000	7.42E-08	1.21E-07	5.22E-08
chr8	18150001	18200000	5.54E-08	8.86E-08	4.82E-08
chr8	18200001	18250000	3.66E-08	1.22E-07	7.33E-08
chr8	18250001	18300000	3.77E-08	8.51E-08	5.93E-08
chr8	18300001	18350000	5.41E-08	1.47E-07	9.63E-08
chr8	18350001	18400000	4.54E-08	2.01E-07	9.44E-08
chr8	18400001	18450000	7.06E-08	1.02E-07	9.80E-08
chr8	18450001	18500000	5.12E-08	1.61E-07	7.22E-08
chr8	18500001	18550000	2.80E-08	1.39E-07	7.22E-08
chr8	18550001	18600000	5.70E-09	1.64E-08	1.42E-09
chr8	18600001	18650000	2.77E-08	7.96E-08	6.28E-09
chr8	18650001	18700000	3.03E-08	1.88E-07	5.32E-08
chr8	18700001	18750000	3.12E-08	1.98E-07	5.19E-08
chr8	18750001	18800000	1.72E-08	1.98E-07	6.48E-08
chr8	18800001	18850000	1.58E-08	2.04E-07	5.21E-08
chr8	18850001	18900000	2.48E-08	7.98E-08	3.56E-08
chr8	18900001	18950000	2.71E-08	6.16E-08	3.91E-08
chr8	18950001	19000000	5.74E-08	1.37E-07	5.54E-08
chr8	19000001	19050000	4.01E-08	1.85E-07	6.46E-08
chr8	19050001	19100000	3.26E-08	2.00E-07	1.11E-07
chr8	19100001	19150000	2.12E-08	8.50E-08	6.93E-09
chr8	19150001	19200000	2.64E-08	1.24E-07	3.76E-08
chr8	19200001	19250000	1.89E-08	1.33E-07	7.18E-08
chr8	19250001	19300000	1.22E-08	1.18E-07	3.57E-08
chr8	19300001	19350000	3.35E-08	1.29E-07	7.84E-08
chr8	19350001	19400000	4.88E-08	1.25E-07	9.20E-08
chr8	19400001	19450000	5.13E-08	9.98E-08	2.98E-08
chr8	19450001	19500000	5.84E-08	1.07E-07	7.06E-08
chr8	19500001	19550000	5.21E-08	1.01E-07	9.66E-08
chr8	19550001	19600000	2.84E-08	5.06E-08	7.42E-08
chr8	19600001	19650000	2.65E-08	5.13E-09	7.44E-08
chr8	19650001	19700000	3.03E-08	2.13E-08	1.36E-07
chr8	19700001	19750000	2.95E-08	9.41E-08	8.63E-08
chr8	19750001	19800000	6.94E-08	5.68E-08	1.02E-07
chr8	19800001	19850000	3.53E-08	1.29E-07	9.53E-08
chr8	19850001	19900000	1.12E-08	1.74E-07	5.79E-08
chr8	19900001	19950000	1.65E-08	9.96E-08	6.73E-08
chr8	19950001	20000000	1.84E-08	3.96E-08	5.81E-08
chr8	20000001	20050000	5.69E-09	2.51E-08	6.68E-09
chr8	20050001	20100000	4.83E-09	1.84E-08	2.80E-09
chr8	20100001	20150000	6.54E-09	3.88E-08	3.55E-09
chr8	20150001	20200000	3.41E-08	6.05E-08	1.92E-08
chr8	20200001	20250000	3.77E-08	7.64E-08	2.21E-08
chr8	20250001	20300000	3.62E-09	5.26E-08	1.05E-08
chr8	20300001	20350000	1.87E-08	3.57E-08	1.94E-08
chr8	20350001	20400000	1.51E-08	6.67E-08	8.48E-09
chr8	20400001	20450000	3.01E-08	8.62E-08	2.06E-08
chr8	20450001	20500000	1.28E-08	7.65E-08	2.57E-09
chr8	20500001	20550000	2.76E-08	1.01E-07	5.56E-09
chr8	20550001	20600000	1.06E-08	9.69E-08	9.51E-09
chr8	20600001	20650000	2.12E-08	1.05E-07	1.98E-08
chr8	20650001	20700000	1.39E-08	1.78E-07	4.36E-08
chr8	20700001	20750000	3.57E-08	1.31E-07	2.97E-08
chr8	20750001	20800000	1.70E-08	1.60E-07	2.24E-08
chr8	20800001	20850000	2.98E-08	8.59E-08	3.00E-08
chr8	20850001	20900000	2.40E-08	1.03E-07	2.19E-08
chr8	20900001	20950000	3.43E-08	5.35E-08	1.93E-08
chr8	20950001	21000000	4.61E-08	5.19E-08	2.30E-08
chr8	21000001	21050000	9.42E-09	9.66E-08	1.89E-08
chr8	21050001	21100000	2.18E-08	6.94E-08	2.04E-08
chr8	21100001	21150000	2.31E-08	4.66E-08	2.13E-08
chr8	21150001	21200000	2.31E-08	6.93E-08	3.59E-08
chr8	21200001	21250000	4.31E-08	1.84E-08	4.40E-08
chr8	21250001	21300000	2.96E-08	2.71E-09	3.52E-08
chr8	21300001	21350000	2.27E-08	9.12E-10	3.92E-08
chr8	21350001	21400000	5.50E-09	1.87E-10	3.10E-08
chr8	21400001	21450000	6.44E-09	4.56E-08	1.05E-08
chr8	21450001	21500000	7.39E-09	3.44E-08	1.12E-08
chr8	21500001	21550000	1.86E-08	4.26E-08	6.92E-09
chr8	21550001	21600000	1.59E-08	5.67E-08	1.88E-08
chr8	21600001	21650000	1.20E-08	5.50E-08	2.63E-08
chr8	21650001	21700000	2.88E-08	5.86E-08	2.86E-08
chr8	21700001	21750000	8.72E-09	5.70E-08	2.92E-08
chr8	21750001	21800000	1.04E-08	5.90E-08	2.72E-08
chr8	21800001	21850000	1.03E-08	4.70E-08	2.04E-08
chr8	21850001	21900000	1.99E-08	6.10E-08	2.07E-08
chr8	21900001	21950000	1.93E-08	6.62E-08	2.09E-08
chr8	21950001	22000000	1.38E-08	2.37E-08	2.31E-08
chr8	22000001	22050000	2.13E-08	3.90E-08	3.18E-08
chr8	22050001	22100000	1.77E-08	1.22E-08	2.29E-08
chr8	22100001	22150000	2.76E-08	4.54E-08	1.21E-08
chr8	22150001	22200000	2.72E-08	8.98E-08	5.56E-09
chr8	22200001	22250000	1.64E-08	3.84E-08	7.63E-09
chr8	22250001	22300000	1.72E-08	4.58E-08	6.49E-09
chr8	22300001	22350000	1.45E-08	2.63E-08	1.94E-09
chr8	22350001	22400000	1.28E-08	3.18E-08	1.60E-09
chr8	22400001	22450000	9.12E-09	1.39E-08	4.66E-09
chr8	22450001	22500000	5.29E-08	1.66E-08	2.10E-08
chr8	22500001	22550000	3.13E-08	6.03E-08	2.36E-08
chr8	22550001	22600000	7.14E-09	9.40E-09	2.17E-08
chr8	22600001	22650000	8.02E-09	6.99E-09	1.69E-08
chr8	22650001	22700000	1.14E-08	4.36E-08	2.92E-08
chr8	22700001	22750000	7.95E-09	3.77E-08	1.41E-08
chr8	22750001	22800000	1.48E-08	3.08E-08	2.22E-08
chr8	22800001	22850000	1.60E-08	1.94E-08	1.44E-08
chr8	22850001	22900000	6.56E-09	1.74E-08	9.70E-09
chr8	22900001	22950000	4.19E-09	2.07E-10	2.85E-09
chr8	22950001	23000000	6.52E-09	2.45E-10	4.28E-09
chr8	23000001	23050000	8.67E-09	4.03E-10	3.85E-09
chr8	23050001	23100000	7.14E-09	2.61E-11	7.43E-09
chr8	23100001	23150000	7.79E-09	2.52E-11	9.27E-09
chr8	23150001	23200000	1.27E-08	1.39E-11	7.39E-09
chr8	23200001	23250000	9.56E-09	3.61E-11	3.09E-09
chr8	23250001	23300000	5.82E-09	1.37E-08	5.39E-09
chr8	23300001	23350000	3.08E-09	2.47E-08	1.30E-09
chr8	23350001	23400000	6.26E-09	8.01E-11	2.02E-09
chr8	23400001	23450000	2.52E-09	2.66E-11	3.05E-09
chr8	23450001	23500000	1.09E-08	1.77E-11	2.98E-09
chr8	23500001	23550000	7.77E-09	1.83E-11	5.01E-09
chr8	23550001	23600000	2.79E-08	2.24E-08	1.98E-08
chr8	23600001	23650000	5.40E-09	2.93E-08	1.05E-08
chr8	23650001	23700000	4.16E-09	1.76E-08	6.85E-09
chr8	23700001	23750000	9.96E-09	4.99E-08	5.45E-09
chr8	23750001	23800000	1.52E-08	4.79E-08	1.30E-08
chr8	23800001	23850000	6.24E-09	9.85E-08	1.28E-08
chr8	23850001	23900000	3.99E-09	6.13E-08	3.92E-08
chr8	23900001	23950000	6.61E-09	4.90E-08	2.48E-08
chr8	23950001	24000000	1.39E-08	1.59E-07	4.13E-08
chr8	24000001	24050000	3.77E-09	8.78E-08	1.35E-08
chr8	24050001	24100000	3.18E-09	7.67E-08	1.31E-08
chr8	24100001	24150000	9.99E-09	1.34E-07	1.34E-08
chr8	24150001	24200000	1.05E-08	1.25E-07	1.09E-08
chr8	24200001	24250000	1.25E-08	6.75E-08	1.84E-08
chr8	24250001	24300000	6.26E-09	3.34E-08	2.98E-08
chr8	24300001	24350000	8.51E-09	3.35E-08	1.23E-08
chr8	24350001	24400000	8.57E-09	4.18E-08	4.12E-08
chr8	24400001	24450000	1.73E-08	4.92E-08	3.58E-08
chr8	24450001	24500000	7.51E-09	4.28E-08	1.56E-08
chr8	24500001	24550000	7.82E-09	3.70E-08	4.58E-09
chr8	24550001	24600000	1.61E-08	3.42E-08	1.39E-08
chr8	24600001	24650000	1.49E-08	7.90E-08	7.78E-09
chr8	24650001	24700000	1.09E-08	6.36E-08	8.28E-09
chr8	24700001	24750000	7.53E-09	4.35E-08	1.05E-08
chr8	24750001	24800000	7.71E-09	4.41E-08	8.73E-09
chr8	24800001	24850000	1.53E-08	4.72E-08	5.70E-09
chr8	24850001	24900000	1.54E-08	6.41E-08	5.54E-09
chr8	24900001	24950000	1.86E-08	5.01E-08	1.27E-08
chr8	24950001	25000000	7.23E-09	2.12E-08	9.03E-09
chr8	25000001	25050000	1.05E-08	5.08E-08	6.94E-09
chr8	25050001	25100000	1.94E-08	4.33E-08	3.02E-09
chr8	25100001	25150000	6.65E-09	1.72E-08	3.44E-09
chr8	25150001	25200000	2.34E-09	2.56E-08	2.87E-09
chr8	25200001	25250000	4.49E-09	3.54E-08	4.26E-09
chr8	25250001	25300000	2.41E-09	1.45E-08	7.27E-09
chr8	25300001	25350000	1.15E-09	1.00E-08	1.83E-09
chr8	25350001	25400000	3.84E-09	2.20E-08	1.13E-09
chr8	25400001	25450000	6.11E-09	2.02E-08	3.70E-09
chr8	25450001	25500000	2.72E-09	1.52E-08	4.29E-09
chr8	25500001	25550000	1.89E-09	1.76E-10	1.42E-09
chr8	25550001	25600000	1.41E-09	1.44E-09	3.56E-09
chr8	25600001	25650000	3.65E-09	3.27E-09	1.10E-08
chr8	25650001	25700000	1.81E-09	1.12E-08	5.27E-09
chr8	25700001	25750000	5.01E-10	1.12E-08	1.09E-08
chr8	25750001	25800000	3.30E-09	1.46E-08	4.13E-09
chr8	25800001	25850000	3.22E-09	3.40E-10	2.22E-09
chr8	25850001	25900000	6.75E-09	3.72E-08	1.85E-08
chr8	25900001	25950000	4.40E-09	3.31E-08	4.41E-09
chr8	25950001	26000000	2.57E-09	3.59E-08	6.20E-09
chr8	26000001	26050000	7.10E-09	5.65E-08	5.33E-09
chr8	26050001	26100000	7.97E-09	5.23E-08	7.29E-09
chr8	26100001	26150000	1.08E-08	3.65E-08	5.29E-09
chr8	26150001	26200000	8.14E-09	2.35E-08	4.11E-09
chr8	26200001	26250000	6.86E-09	3.08E-08	5.17E-09
chr8	26250001	26300000	1.31E-08	2.67E-08	5.12E-09
chr8	26300001	26350000	6.42E-09	9.40E-09	1.04E-09
chr8	26350001	26400000	4.49E-09	1.64E-08	3.62E-09
chr8	26400001	26450000	2.31E-08	2.75E-08	1.43E-08
chr8	26450001	26500000	7.57E-09	3.57E-08	4.41E-09
chr8	26500001	26550000	1.12E-08	4.73E-08	4.67E-09
chr8	26550001	26600000	1.44E-08	7.45E-08	5.36E-09
chr8	26600001	26650000	1.47E-08	2.38E-08	1.56E-09
chr8	26650001	26700000	6.65E-09	2.06E-08	6.04E-09
chr8	26700001	26750000	2.36E-09	2.78E-08	1.44E-08
chr8	26750001	26800000	4.75E-09	3.75E-08	2.96E-09
chr8	26800001	26850000	1.28E-08	2.92E-08	7.16E-09
chr8	26850001	26900000	9.58E-09	3.28E-08	4.99E-09
chr8	26900001	26950000	3.55E-09	3.60E-08	2.06E-09
chr8	26950001	27000000	1.49E-09	4.20E-08	3.57E-09
chr8	27000001	27050000	1.07E-08	4.68E-08	1.37E-08
chr8	27050001	27100000	8.78E-09	4.93E-08	7.90E-09
chr8	27100001	27150000	5.54E-09	4.47E-08	9.05E-09
chr8	27150001	27200000	7.53E-09	4.70E-08	6.26E-09
chr8	27200001	27250000	8.46E-09	5.23E-08	1.49E-08
chr8	27250001	27300000	3.08E-09	5.01E-08	7.28E-09
chr8	27300001	27350000	6.63E-09	3.65E-08	8.23E-09
chr8	27350001	27400000	9.19E-09	6.69E-08	1.26E-08
chr8	27400001	27450000	7.71E-09	6.85E-08	1.01E-08
chr8	27450001	27500000	1.22E-08	8.40E-08	1.25E-08
chr8	27500001	27550000	1.48E-08	6.19E-08	1.62E-08
chr8	27550001	27600000	1.52E-08	2.49E-08	1.90E-08
chr8	27600001	27650000	1.25E-08	4.29E-08	1.64E-08
chr8	27650001	27700000	1.24E-08	3.27E-08	7.82E-09
chr8	27700001	27750000	1.12E-08	2.52E-08	3.97E-09
chr8	27750001	27800000	3.44E-09	3.68E-08	7.86E-09
